run,step,mean_pairwise,diameter,rms_radius,spectral_decay,participation_ratio,effective_rank,top2_variance_fraction,connectivity,h1_max_persistence__raw,h1_max_persistence__connectivity,h1_max_persistence__mean_pairwise,h1_max_persistence__diameter,h1_max_persistence__rms_radius,h1_total_persistence__raw,h1_total_persistence__connectivity,h1_total_persistence__mean_pairwise,h1_total_persistence__diameter,h1_total_persistence__rms_radius
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,10,16.031215447014016,20.558292689583155,11.301660611462108,1.2106435030429878,53.41398947188463,64.85759997817075,0.07161722594255751,15.287541389465332,0.8096923828125,0.05296419889796408,0.05050723605385229,0.039385195796087166,0.07164366464794675,18.67520236968994,1.221596193522593,1.1649274149807771,0.9084023975956247,1.652429940317763
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,11,16.03123143420354,20.557839052285242,11.301666729211309,1.210647386867035,53.41704476374493,64.86013568633241,0.07161514937315797,15.287430763244627,0.8078498840332031,0.05284405839963025,0.050392253854536065,0.039296439765803166,0.07148059692338665,18.65238857269287,1.2201127096868736,1.1635031687520239,0.9073127056425437,1.6504104234893269
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,12,16.03125289246675,20.55718100190765,11.301675660650876,1.21064936354053,53.42090355829777,64.86332209597076,0.07161176997813665,15.287190437316896,0.8060760498046875,0.052728855122849146,0.050281537894238504,0.03921140985867108,0.07132358722797259,18.627166748046875,1.2184820241773733,1.161928320449612,0.9061148387183205,1.6481774302638337
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,13,16.031285234997462,20.556318356948488,11.301691102864414,1.2106598562020139,53.425524504673795,64.86713204554054,0.07160709164239325,15.286751747131348,0.8044185638427734,0.05262194200240921,0.05017804574312415,0.039132423903663775,0.07117683154858953,18.59857749938965,1.2166467937101015,1.160142635275904,0.9047620870836981,1.6456455348240617
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,14,16.031320499511516,20.555373151840534,11.3017073359818,1.2106745490456243,53.43085252141816,64.8715392021886,0.07160126140654954,15.286216735839844,0.8029756546020508,0.052529390919821624,0.050087929726470005,0.039064027136386584,0.07104905752120991,18.57058048248291,1.2148578555047302,1.1583936883458084,0.903441661958839,1.6431659332885789
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,15,16.031365876115604,20.55440524898889,11.301729155211516,1.2106970964685542,53.43688493311308,64.87653404041153,0.07159442265556423,15.285680770874023,0.8017663955688477,0.05245212219115337,0.05001235713566756,0.039007034543521425,0.07094192265252904,18.544915199279785,1.2132214114150575,1.156789467758889,0.9022355536262497,1.6408918444774665
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,16,16.031412505004614,20.553348207495237,11.301750397828329,1.2107260898799146,53.44366810119319,64.88214387741367,0.0715865930105507,15.285178184509276,0.8007936477661133,0.05239020691153444,0.04995153405953001,0.0389617126942892,0.07085571876724411,18.52088832855225,1.2116893964194801,1.1552873661488332,0.9011129545208695,1.6387628178473224
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,18,16.031510718942894,20.550924182037217,11.301792870137167,1.2108084623695323,53.45930711299772,64.8951122881332,0.07156811032721039,15.284147262573242,0.7994155883789062,0.052303577991325664,0.049865268619651286,0.03889925247632635,0.07073351967821048,18.484663009643555,1.2094010017102828,1.153020656238093,0.8994565327529307,1.6355513874693062
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,19,16.031559549055732,20.549375328979114,11.30181206038518,1.2108518934923083,53.468172166194506,64.90249140807293,0.07155683886119414,15.283576011657717,0.7990140914916992,0.05227926310454061,0.049840072579761065,0.03888264624593793,0.07069787457290878,18.47356128692627,1.208719822693024,1.152324652532908,0.898984080595117,1.6345663145186533
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,20,16.03160016085542,20.547623363924526,11.301824386728967,1.2109006933338333,53.47771157077878,64.91045286224882,0.07154423610946445,15.282966613769531,0.7987794876098633,0.05226599702770959,0.04982531248254646,0.03887454395393877,0.07067703941213425,18.46577835083008,1.2082587639884605,1.1518362587359325,0.8986819557560345,1.633875887552571
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,22,16.031646143643965,20.543410851830057,11.301820954657659,1.210985656715446,53.499002098549965,64.92823003382145,0.07151430708477623,15.281453132629396,0.7986230850219727,0.05226093867452499,0.049815413705260776,0.038874902068700506,0.0706632221680036,18.45974922180176,1.207983891426266,1.1514568782520478,0.8985727518640032,1.6333429184430857
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,23,16.031653147511634,20.540823994091987,11.301806160074957,1.211013269533349,53.510799244914296,64.93806017130403,0.07149655200525772,15.280455589294434,0.7986745834350586,0.0522677206034756,0.049818604237893305,0.038882304997344595,0.0706678713227693,18.464674949646,1.2083851061733033,1.1517636253571273,0.8989257176322072,1.633780892020142
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,25,16.031640431683456,20.53480473018039,11.301754298672995,1.211032389478104,53.536367313873036,64.95931354851476,0.07145580895685275,15.277909278869627,0.7989301681518555,0.05229316090106841,0.049834586270592965,0.03890614878736357,0.07069081020861182,18.486207008361816,1.2099958620600975,1.1531076365602226,0.9002377792856383,1.6356935852456456
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,27,16.03160116180657,20.527892488992673,11.30167949657873,1.2109797492315437,53.56442974995859,64.98243462493316,0.07140797391374851,15.274699211120604,0.7993478775024414,0.05233149710211534,0.049860763715030225,0.03893959781458629,0.0707282380237753,18.510767936706543,1.2118580982092235,1.1546424932779829,0.9017373774064854,1.6378776218446263
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,29,16.03152259281549,20.52024101416265,11.30157304604087,1.2108691318681455,53.59478987978162,65.00723490937709,0.07135406413068347,15.27085018157959,0.7998342514038086,0.05237653712093947,0.049891346674847556,0.038977819551523754,0.0707719401666836,18.534730911254883,1.2137327451232767,1.156142893099948,0.9032413848581307,1.6400133712136566
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,31,16.03140800722647,20.512128270874932,11.301437731956335,1.2107036241003346,53.627012860886126,65.03343442161477,0.07129546631317751,15.266497611999512,0.8000631332397461,0.05240646241027111,0.04990598036548642,0.0390043940187207,0.07079303998441366,18.564860343933105,1.2160523530518925,1.1580305569894191,0.9050674848934743,1.642698989654959
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,33,16.031255015267746,20.50346358703664,11.301271639848315,1.2105282948524188,53.66084223138266,65.06092499799928,0.07123417002885549,15.261652946472168,0.8000707626342773,0.05242359824590422,0.049906932543479034,0.039021249226405035,0.07079475550461292,18.59396076202393,1.218345144345721,1.1598568386764185,0.9068692556793185,1.645298100477611
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,36,16.030921377928994,20.489220557334573,11.300942946802444,1.210269731588396,53.71401423080198,65.10407498665738,0.07113957271579543,15.253743171691896,0.7996196746826172,0.05242121003889473,0.04987983259549356,0.03902635888198175,0.0707568986452468,18.633920669555664,1.2215965917229252,1.162373654655335,0.9094499528380174,1.6488819346555552
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,39,16.030484603535484,20.47436672190224,11.300534530717337,1.2100119828089777,53.76991590878377,65.14938254580376,0.07104389092621567,15.245439529418944,0.799072265625,0.052413855571893465,0.04984704364138602,0.03902793558787832,0.07071101490402475,18.700465202331543,1.226626832650215,1.1665564494667366,0.9133598834256943,1.654830145556351
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,41,16.030170056200056,20.464312061066902,11.300241525814831,1.2098789052211048,53.80852249633944,65.18078559572284,0.07098035079337428,15.239660263061523,0.7984762191772461,0.05239462070638304,0.04981083896040243,0.03901798490926735,0.07066010202995816,18.78622913360596,1.23271968070973,1.1719294971758538,0.9179995436712738,1.6624626199970831
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,44,16.029711234448815,20.44889159793073,11.299804163818731,1.209737785472983,53.86812834546448,65.22956251602054,0.07088502556644946,15.230700492858888,0.7970457077026367,0.0523315200161898,0.049723023455952066,0.038977452830905104,0.07053624081864422,18.97023582458496,1.2455261551154133,1.183442143599991,0.9276901749777285,1.6788110262411868
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,48,16.029076765654086,20.4275850383289,11.299194881852296,1.2096257291485515,53.9498614237853,65.29698112863268,0.07075530357462484,15.219048500061035,0.7931909561157227,0.052118301358494365,0.04948450666948662,0.03882940419180409,0.07019889155019986,19.223974227905277,1.263152175895108,1.1993188696367703,0.941079143316978,1.7013578780538616
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,51,16.028553323873833,20.411068967490714,11.29869985590102,1.2095910852487346,54.01211928847834,65.34881113488154,0.07065814731779857,15.21036148071289,0.7884092330932617,0.05183369468851768,0.04918779737401257,0.03862655279588655,0.06977875712677648,19.436413764953613,1.2778403583372728,1.2126118541218514,0.9522486938783333,1.7202345413930502
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,55,16.02778919473455,20.388478708509467,11.297986729890436,1.209577999791641,54.095796105929274,65.41901926135164,0.07052978859532792,15.200026512145996,0.7803621292114258,0.05133952421647792,0.04868807043380571,0.03827466189940541,0.06907090155690009,19.73773765563965,1.2985331071539692,1.231469756423044,0.9680829029878418,1.7470137049657393
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,59,16.027056991277057,20.365075261028355,11.297287295609046,1.2095931868238263,54.180210245959316,65.49035696344538,0.07039993816222961,15.190560340881348,0.7730178833007812,0.050888042702441294,0.04823205431424538,0.03795801750755459,0.06842508852556425,20.05298137664795,1.320094909381367,1.2511954869544706,0.9846750438984311,1.7750262387716746
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,64,16.026196699951726,20.335142918960283,11.296445791595968,1.209588960720582,54.28622021070433,65.58077442375414,0.07023511158059458,15.181038856506348,0.7654266357421875,0.05041991150784375,0.04776096600290031,0.03764058304348141,0.06775818251716212,20.39754676818848,1.3436199565121607,1.2727627864601163,1.0030687686571413,1.8056605718732621
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,68,16.025578876355286,20.31132923107475,11.29581832873982,1.2096305001663838,54.37183404026442,65.65409558793988,0.0701050580304442,15.175329208374023,0.7609949111938477,0.050146846947736516,0.04748626661571938,0.03746652434886363,0.06736961316540097,20.663363456726078,1.361641857846725,1.2893988801374,1.0173319146987554,1.8292931822524554
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,73,16.024856770087567,20.28169871422507,11.295065031232623,1.2098125853107013,54.477747947668675,65.74513620763135,0.06995144855168331,15.169259071350098,0.756627082824707,0.04987897426405847,0.047215840595658094,0.03730590289727694,0.06698740385580028,20.973286628723145,1.3826177356503198,1.3087971349530219,1.0340991119256207,1.8568539951499814
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,79,16.023954303939497,20.24608938707201,11.29413154923289,1.2101470476866798,54.602959375487046,65.85280706621252,0.06976784876995004,15.16469955444336,0.7542667388916016,0.04973832393999499,0.04707119881801989,0.03725493474177946,0.06678395196688072,21.296653747558597,1.4043571170731526,1.3290510783797482,1.0518897422806706,1.8856388961579864
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,85,16.023140555515056,20.21167767857681,11.293260195671568,1.2105153164890001,54.72588523024851,65.95868705828597,0.06958510761132013,15.163694381713867,0.7498388290405273,0.04944961367361568,0.04679724467513567,0.03709928690557501,0.06639702052804224,21.737001419067383,1.4334898126989666,1.3566005580339027,1.0754674483111972,1.9247764633456907
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,91,16.02246633864796,20.177394293913487,11.292484883271523,1.2107274040456149,54.84722081355373,66.06322918297617,0.06940555647949745,15.164548873901367,0.7470521926879883,0.04926306736191058,0.04662529331617417,0.03702421540690894,0.066154810071489,22.252277374267575,1.467388021846426,1.3888172334987294,1.102832062957702,1.970538601936203
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,98,16.021845759705577,20.139702489642538,11.291701067021162,1.2110368908376907,54.98318616269113,66.1806779215851,0.0692129704562594,15.16432762145996,0.7460613250732422,0.04919844411811874,0.04656525448207486,0.03704430715681759,0.06607165037801155,23.043502807617188,1.5195861882466144,1.438255189397145,1.1441828805300385,2.0407467989848445
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,105,16.021300641852022,20.10380887739578,11.290978868559984,1.2113418272128635,55.11200718540809,66.29253755887699,0.06903018745733777,15.163116455078123,0.7447004318237305,0.049112623650287304,0.04648189610014365,0.03704275325961007,0.06595534722834064,23.838117599487305,1.572112017348777,1.4879015213793327,1.1857513043854235,2.111253406546101
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,113,16.020691877159354,20.06129110842878,11.290171726028339,1.211762185620867,55.24981898226638,66.41264012004952,0.0688327119055124,15.157976150512695,0.7423009872436523,0.04897098266106885,0.046333890754240666,0.03700165573749007,0.06574753734988399,24.650510787963867,1.6262402409922054,1.5386670548921808,1.2287599364732273,2.1833601282728616
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,121,16.020169149116487,20.01613079534905,11.289435037391621,1.2120170039969211,55.377418169960116,66.52395891299592,0.06864995449677258,15.151603698730469,0.7520961761474609,0.049638057535155704,0.046946831156832014,0.03757450347607731,0.0666194697658874,25.586618423461918,1.6887069469488423,1.5971503287699693,1.2782999214517137,2.2664215116803224
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,130,16.019439257745635,19.961874159057995,11.288520178457144,1.2121917324697276,55.50862712661112,66.6382620139358,0.06846086171128594,15.140188217163086,0.7748899459838867,0.05118099820618233,0.048371852067744255,0.038818496690716235,0.06864406793218795,26.68654727935791,1.762629823128998,1.6658852316852832,1.3368758397491698,2.3640430151585456
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,140,16.018781343299167,19.899685426035553,11.287638205290268,1.2122736882615903,55.640665812953245,66.75273647079273,0.0682613392918952,15.107199668884276,0.807525634765625,0.05345303249210738,0.05041117782055386,0.0405798191015174,0.07154070852369768,27.976192474365234,1.8518450200924221,1.746461973280382,1.4058610412887664,2.478480614417054
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,150,16.01821979715513,19.83840476224375,11.286852512430588,1.2125329667840201,55.75890778861351,66.85516813873015,0.06808810201406285,15.07430648803711,0.8364601135253906,0.055489127422823796,0.05221929303741654,0.04216367815608506,0.07410924459269483,29.43759155273437,1.952832229867151,1.837756749845732,1.4838688848994397,2.608131143763398
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,161,16.01805652261501,19.77238336039657,11.286346147043608,1.2129042377943546,55.872009484027004,66.9536339944578,0.0679206487027542,15.03990650177002,0.8620815277099609,0.057319606847855344,0.053819358577792235,0.04360028389074641,0.07638269431739679,30.96287631988525,2.058714681254254,1.9329983182523096,1.5659658097618554,2.743392406761846
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,173,16.018193188269223,19.69840065405194,11.286056853056692,1.2139015564655962,55.976358976980414,67.04512430454513,0.06777711646229609,14.998490333557127,0.8821859359741211,0.0588183154674139,0.055073997772743924,0.04478464782330724,0.0781660014175094,32.277527809143066,2.15205177929984,2.0150542217696077,1.638586217023848,2.859947298635226
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,186,16.018401408566238,19.617113961122055,11.285817236893141,1.2155499706250872,56.06573545170284,67.12443039557886,0.06766768460626678,15.000804901123049,0.8822126388549805,0.05881102011992256,0.05507494888866971,0.04497158147744786,0.07817002706468103,33.7999849319458,2.253211421302822,2.11007228935282,1.7229845837125635,2.9949080533976957
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,200,16.01889601822181,19.533413546440972,11.285793318451454,1.2179591927733564,56.138459405090394,67.18907166511184,0.06758073835986543,15.00240707397461,0.849757194519043,0.05664139030017105,0.053047175882309706,0.04350274940418033,0.07529441400718827,35.63183784484863,2.3750747242861365,2.2243628901964727,1.8241480302525426,3.157229344843057
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,215,16.01980040965215,19.446795111247866,11.286081385177841,1.2210050699508557,56.187564539654,67.23308116917823,0.06752984776570534,14.959007263183594,0.7979335784912109,0.05334134574926289,0.04980920848492251,0.04103162366480083,0.07070067557187276,36.75493907928467,2.457044002495018,2.2943443825392054,1.8900255218931121,3.2566608218469355
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,231,16.020968986615415,19.363179223794894,11.286577619843722,1.2247958625613027,56.21141596462358,67.25593872486779,0.06753475420119091,14.91456413269043,0.8461227416992188,0.05673130868401631,0.052813456065366894,0.04369751123614252,0.07496716632786816,38.29163074493408,2.5673985779446764,2.3900945552622006,1.9775487435388976,3.3926697741936302
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,248,16.021937095624022,19.280942647798575,11.28696658396056,1.2295534534608168,56.206153041078515,67.25644592619166,0.0676083821767417,14.87591552734375,0.906418800354004,0.06093196742667001,0.05657360873059281,0.047011124762486416,0.08030667882388154,40.38848781585693,2.7150253536743976,2.5208242658054125,2.0947361627294883,3.578329705808763
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,266,16.022360925840115,19.210056232118806,11.287015160104657,1.2351800341321661,56.17246317642633,67.23495204826678,0.06774009971939494,14.849113464355469,0.953838348388672,0.06423537342335701,0.05953169778183976,0.04965307424732441,0.08450758104411261,42.52396202087402,2.8637374293725077,2.6540384539892226,2.213630272969991,3.7675117307523602
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,286,16.022189232314254,19.1409788580436,11.286687329910718,1.242572780691019,56.10447443352592,67.18887962017412,0.06796029657530636,14.856566429138184,0.972454071044922,0.06545617896862413,0.06069420707400172,0.05080482446885251,0.08615938783630808,43.76728630065918,2.9459893380760174,2.7316670441257425,2.286575134179561,3.8777796373141307
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,307,16.02171606163256,19.06348345945629,11.286217649882351,1.249913715416047,56.00366427721675,67.1218747726357,0.06829924415169913,14.903632164001465,0.9476108551025392,0.06358254448814281,0.05914540311769704,0.049708168872593134,0.08396177395288998,44.28793716430664,2.9716203860211086,2.7642442915564844,2.3231817657301224,3.9240725757905532
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,330,16.02199053129294,19.000244115134628,11.286318841016149,1.2584520302952549,55.86915740040498,67.03296634566985,0.06878637076496916,14.910341262817385,0.9159421920776368,0.06142999519144238,0.05716781509068351,0.04820686442381253,0.08115508740980874,44.781989097595215,3.0034181182204165,2.79503280258033,2.356916512558076,3.9678118019181645
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,355,16.02165860689327,18.990133635487293,11.286022740277545,1.2676322016069863,55.69222162608132,66.91912992856787,0.06946591476316671,14.932528495788574,1.0173349380493164,0.0681287792845154,0.0634974794439579,0.053571762978444744,0.09014113842059282,45.82382678985596,3.0687252197629937,2.8601175392752656,2.4130334029995413,4.060228110857861
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,381,16.021699954551842,18.961032525843795,11.286038879639566,1.2768014277941204,55.42676281131709,66.75455733532748,0.07049761796676202,14.95795726776123,1.0518369674682615,0.07031955959222304,0.06565077179400239,0.055473612316977616,0.09319806343798925,46.610130310058594,3.1160759103461975,2.9091875670044884,2.458206336945481,4.12989276460362
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,409,16.02301745436702,18.914020335452737,11.287028706137678,1.2895081085942932,54.992799572444895,66.49907448873631,0.07224467127294881,15.012614250183104,1.0767183303833008,0.07172090832682046,0.06719822489426576,0.05692699443518537,0.09539431132994296,47.87884426116944,3.18924095852163,2.988129071039626,2.5313943525493934,4.241935190182852
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,440,16.02489273127393,18.859457045040067,11.288596380479193,1.3247558015432368,54.1527678638674,66.03456800237258,0.07616016212316323,15.058241844177246,0.9877634048461914,0.06559619742248607,0.06163931462196236,0.052374965116292554,0.08750099406107578,48.90902519226074,3.2479904160373803,3.0520656838351656,2.5933421665033323,4.332604651968661
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,472,16.026994150567493,18.86504751804705,11.290537353559088,1.381915885744186,52.936564390549215,65.39508209691456,0.08393551623874876,15.001249313354492,0.931960105895996,0.06212549944532563,0.0581494007635235,0.04940141841701942,0.08254346774754848,47.59721183776856,3.172883194161457,2.9698152623387095,2.5230369439692737,4.2156728548233895
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,507,16.031115216360433,18.833322889632004,11.293999651626502,1.4527348970785097,51.51166146490644,64.6771394458675,0.09258090497732208,14.99494171142578,0.9809141159057616,0.06541633404005359,0.061188139606450906,0.0520839642400953,0.08685267807357296,46.58297348022461,3.10657916360752,2.9057849595319922,2.473433591789007,4.124577201799008
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,545,16.0375622285646,18.77149489841424,11.299299693471514,1.5279067931098056,49.84008720541784,63.83230169510823,0.10172238149857632,14.916522979736328,1.019669532775879,0.06835839251285779,0.0635800826985874,0.05432010280982031,0.09024183448864724,43.86326599121094,2.9405824702444354,2.735033252939515,2.336695411238472,3.881945534779838
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,585,16.044817785697763,18.730162183682257,11.305404818279312,1.6048974148498925,47.91032606190315,62.8102451126152,0.1111651390613313,14.920437812805176,0.9925432205200196,0.06652239250433983,0.061860672634423165,0.052991704545128,0.08779369128960436,41.3280200958252,2.7698932574455846,2.5757861913935045,2.206495581326585,3.6555984292577812
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,629,16.053547689709262,18.76812042420019,11.312991046844397,1.6849687391346213,45.50807511963953,61.436449756504565,0.12180490009449116,14.874748229980469,1.038167953491211,0.06979398490918687,0.0646690671468652,0.055315499369482164,0.09176776938940419,40.31933689117432,2.7105895352171125,2.511553064187803,2.148288479606372,3.56398557412638
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,676,16.06263003110584,18.849330795663743,11.321369951644266,1.747850060692334,42.6476533236652,59.65407999050579,0.1336629397034524,14.797510147094728,1.0573358535766602,0.07145363260887862,0.06582582376168115,0.05609407915000879,0.09339292489272442,40.98250102996826,2.7695538386243017,2.5514190982799345,2.1742151736971063,3.61992419689599
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,726,16.071337373263816,18.917553889456844,11.330100948786741,1.7916378072858037,39.47086943080372,57.479501291876694,0.14643513745672038,14.628250122070312,1.1294097900390625,0.07720744317429123,0.070274785713723,0.059701682185692447,0.09968223541379857,42.46148109436035,2.9027040650813567,2.642062705061436,2.244554520234513,3.7476701475380274
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,780,16.079755260050305,19.042110685835805,11.339380332625508,1.846579710975419,36.073262758582246,54.88404676451591,0.16011310013483823,14.465667724609377,1.212285041809082,0.08380429198900446,0.07539200828640531,0.06366337544245147,0.10690928483288564,45.52913761138916,3.1473927424680013,2.831457125750229,2.3909711671435323,4.015134537854186
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,837,16.086299582769158,19.176439954979642,11.348095057931262,1.880673171001606,32.68736387880385,51.95622355962793,0.17415859876757053,14.2769775390625,1.442731857299805,0.10105303124225144,0.08968699419505946,0.0752346035388682,0.12713427671646702,47.06719970703125,3.2967201621108613,2.9259183856955695,2.4544284454012577,4.147585957533521
mlp_add97_f0.3_wd0.0_stablemax_ce_s0,900,16.089782829172716,19.319762677310997,11.355767429404017,1.879413064728367,29.26808850555628,48.5617138552121,0.18911107175895853,14.047477722167969,1.7694339752197266,0.1259609739353726,0.10997252069875856,0.091586734515002,0.15581808858096627,48.62330913543701,3.461355134146666,3.021999094187716,2.5167653426995718,4.281816216976619
